feature,id,X,Y
C,3325,33466098.56,3058858.205
E,3326,33459566.52,3058883.781
C,3327,33465661.23,3058783.679
I,3328,33468037.56,3058776.781
I,3329,33467706.96,3058775.962
D,3330,33457333.77,3059063.078
C,3331,33465278.56,3058823.637
I,3332,33466788.23,3058923.565
E,3333,33459777.02,3059229.315
E,3334,33463606.18,3058849.727
C,3335,33472410.45,3059205.414
E,3336,33462329.84,3058968.973
C,3337,33464860.48,3058953.086
C,3338,33468813.59,3059108.76
E,3339,33461893.59,3059176.192
E,3340,33460404.82,3059100.451
I,3341,33467304.44,3058823.036
E,3342,33463218.63,3059179.905
A,3343,33465102.74,3059361.065
E,3344,33462801.32,3059134.085
I,3345,33470741.67,3059057.241
G,3346,33464646.32,3059110.945
C,3347,33468210.85,3059399.147
D,3348,33457094.74,3059413.317
G,3349,33463794.93,3059190.242
E,3350,33461397.95,3059287.338
D,3351,33459217.08,3059310.326
E,3352,33461023.03,3059425.935
C,3353,33472416.04,3059489.181
D,3354,33458562.83,3059349.977
C,3355,33466147.97,3059312.91
E,3356,33458899.99,3059657.925
I,3357,33467039.62,3059331.656
I,3358,33470152.5,3059413.53
C,3359,33464508.22,3059374.309
E,3360,33460216.93,3059642.583
B,3361,33473497.25,3059520.75
E,3362,33460956.57,3059746.901
C,3363,33470983.98,3059386.821
A,3364,33464898.43,3059674.507
C,3365,33471389.07,3059250.328
D,3366,33457839.35,3059480.885
C,3367,33471633.31,3059441.076
E,3368,33462033.65,3059626.915
C,3369,33465986.15,3059708.52
G,3370,33464146.03,3059495.199
G,3371,33463659.52,3059652.333
I,3372,33472577.15,3059746.365
I,3373,33465386.12,3059589.923
E,3374,33459540.62,3059674.664
C,3375,33467737.87,3059754.407
C,3376,33469766.62,3059429.639
I,3377,33471639.99,3059783.226
C,3378,33469254.29,3059485.468
C,3379,33465640.21,3059584.34
D,3380,33456526.02,3059902.038
I,3381,33472999.66,3060101.245
D,3382,33456986.65,3059890.334
I,3383,33472748.75,3060034.686
E,3384,33464589.86,3059867.536
C,3385,33471866.15,3059987.989
E,3386,33460734.26,3060014.798
C,3387,33466275,3060131.126
I,3388,33472750.62,3060302.655
I,3389,33470547.76,3059885.076
I,3390,33470931.4,3060173.54
C,3391,33473573.81,3060024.996
D,3392,33459640.55,3060261.095
B,3393,33469102.15,3059988.704
I,3394,33469532.42,3059620.973
B,3395,33469954.73,3060108.289
C,3396,33472030.32,3060228.697
H,3397,33473204.6,3060297.264
D,3398,33458570.68,3059931.094
B,3399,33468496.23,3060028.318
B,3400,33468078.49,3060004.575
B,3401,33468783.66,3059857.52
D,3402,33457503.5,3060172.272
E,3403,33467266.68,3060171.309
E,3404,33463184.97,3060022.795
E,3405,33462287.62,3060015.784
E,3406,33459802.55,3060397.58
E,3407,33460389.84,3060314.343
E,3408,33462631.04,3059969.45
I,3409,33472951.58,3060466.91
E,3410,33458140.15,3060221.188
E,3411,33466629.53,3060475.606
E,3412,33457460.05,3060517.078
A,3413,33471611.45,3060529.454
E,3414,33464444.13,3060215.073
E,3415,33465158.89,3060223.807
E,3416,33461787.54,3060374.082
E,3417,33464171.75,3060403.741
E,3418,33461529.48,3060170.875
E,3419,33463624.54,3060532.898
C,3420,33474133.76,3060409.841
I,3421,33472961.73,3060681.237
E,3422,33463464.99,3060302.65
I,3423,33473391.08,3060868.617
C,3424,33473823.44,3060692.435
I,3425,33471106.77,3060573.281
E,3426,33460093.84,3060777.084
D,3427,33459328.61,3060730.268
C,3428,33465731.57,3060550.177
C,3429,33466011.18,3060484.358
E,3430,33461188.98,3060289.121
E,3431,33465240.57,3060732.42
C,3432,33470581.63,3060524.932
E,3433,33466411.65,3060761.059
E,3434,33464237.79,3060801.554
E,3435,33468684.47,3060762.149
C,3436,33470330.38,3060694.656
C,3437,33472132.67,3060648.442
E,3438,33459774.56,3060899.626
E,3439,33462926.22,3060404.653
D,3440,33457619.24,3060434.78
D,3441,33456952,3060667.231
E,3442,33467571.44,3060717.111
E,3443,33467851.28,3060857.893
C,3444,33470042.18,3060847.091
I,3445,33471014.28,3060907.426
C,3446,33469590.54,3060738.913
C,3447,33469259.56,3060701.668
I,3448,33472967.67,3060912.001
E,3449,33467250.95,3060685.217
E,3450,33459094.13,3060908.545
E,3451,33462291.9,3060786.171
A,3452,33471537.47,3060953.843
E,3453,33462671.51,3060817.257
I,3454,33473336.43,3061087.016
E,3455,33463367.97,3061077.161
E,3456,33466862.85,3060981.784
H,3457,33474151.6,3061256.743
E,3458,33466211.52,3060983.329
E,3459,33460411.54,3061184.017
H,3460,33473681.27,3061213.517
E,3461,33460966.48,3060776.669
E,3462,33458327.33,3061206.624
I,3463,33472859.73,3061125.847
E,3464,33461479.61,3061038.179
E,3465,33467991.86,3061178.194
E,3466,33460623.42,3060898.81
I,3467,33473180.89,3061364.335
C,3468,33471782.44,3061225.658
C,3469,33474536.22,3061217.955
I,3470,33472694.61,3061280.121
E,3471,33460093.36,3061235.806
E,3472,33464473.06,3061184.979
E,3473,33465145.87,3061229.844
C,3474,33473972.4,3061324.887
E,3475,33462400.87,3061330.521
I,3476,33472997.35,3061542.834
E,3477,33468725.32,3061368.147
C,3478,33469435.63,3061308.085
C,3479,33471029.24,3061325.057
C,3480,33470074.98,3061295.239
C,3481,33472126.7,3061239.477
E,3482,33461828.38,3061267.145
I,3483,33472649,3061537.73
H,3484,33473747.31,3061622.092
E,3485,33463375.98,3061700.515
E,3486,33462068.13,3061332.745
C,3487,33470205.27,3061504.998
I,3488,33472782.28,3061709.663
E,3489,33460639.8,3061599.508
C,3490,33474606.92,3061642.101
H,3491,33472464.01,3061596.395
H,3492,33473139.84,3061825.438
H,3493,33472240.17,3061547.669
C,3494,33470308.81,3061789.011
C,3495,33470790.07,3061720.033
C,3496,33471266.52,3061690.563
H,3497,33472224.32,3061951.567
H,3498,33472468.17,3061919.054
B,3499,33473908.05,3061825.69
L,3500,33465752.14,3061820.381
E,3501,33464335.89,3061548.334
E,3502,33467006.75,3061635.156
E,3503,33467589.18,3061647.475
C,3504,33471723.1,3061833.644
E,3505,33468778.85,3061870.747
B,3506,33474348.24,3062015.513
E,3507,33466496.32,3061747.789
B,3508,33474966.92,3061923.788
C,3509,33469457.73,3061892.618
E,3510,33463867.31,3061651.57
E,3511,33466280.05,3062089.526
E,3512,33468191.92,3061915.29
B,3513,33472931.29,3062323.522
I,3514,33471698.83,3062169.451
C,3515,33469313.96,3062208.352
E,3516,33467467.39,3062127.141
C,3517,33473696.27,3062192.616
B,3518,33474701.47,3062350.041
E,3519,33466944.02,3062295.375
C,3520,33470233.46,3062214.23
H,3521,33472474.44,3062473.253
H,3522,33473292.06,3062316.244
H,3523,33473090.99,3062479.378
D,3524,33466122.66,3062427.053
I,3525,33471330.19,3062314.796
C,3526,33474190.07,3062506.424
B,3527,33473069.19,3062679.518
B,3528,33472281.77,3062702.495
C,3529,33469019.7,3062453.091
I,3530,33471171.18,3062540.831
C,3531,33469915.06,3062371.238
B,3532,33473418.45,3062636.257
D,3533,33465542.84,3062508.827
E,3534,33468198.58,3062438.01
H,3535,33472751.21,3062694.959
C,3536,33475423.72,3062622.733
H,3537,33472207.09,3062833.714
B,3538,33474806.57,3062681.622
C,3539,33468788.27,3062705.936
L,3540,33466014.53,3062798.184
C,3541,33470411.47,3062633.532
B,3542,33473918.84,3062896.161
C,3543,33469814.94,3062757.579
H,3544,33472274.69,3063104.671
E,3545,33466688.07,3062804.854
I,3546,33471077.56,3062796.874
C,3547,33474479.48,3062952.291
C,3548,33469643.48,3062934.774
C,3549,33469225.01,3063049.549
B,3550,33472700.84,3063144.397
D,3551,33465805.43,3063101.897
C,3552,33467510.31,3062696.138
B,3553,33473076.9,3063113.635
C,3554,33475006.52,3063046.08
B,3555,33473603.89,3062924.28
I,3556,33470941.93,3062994.494
D,3557,33464859.66,3062958.058
I,3558,33470538.93,3063156.138
C,3559,33475896.04,3063063.44
C,3560,33467978.87,3063001.672
H,3561,33471935.21,3063288.456
E,3562,33462988.49,3062975.173
C,3563,33469745.39,3063335.708
D,3564,33464579.02,3063395.255
I,3565,33473037.2,3063459.344
B,3566,33472595.83,3063355.156
B,3567,33471715.62,3063468.659
I,3568,33470918.22,3063362.527
B,3569,33472209.03,3063197.161
E,3570,33462585.28,3062922.135
C,3571,33467243.11,3063300.719
E,3572,33466563.15,3063375.449
A,3573,33470440.49,3063517.05
B,3574,33471897.42,3063596.624
I,3575,33473011.07,3063632.784
E,3576,33463268.1,3063360.053
C,3577,33475382.75,3063424.844
C,3578,33474406.22,3063430.581
C,3579,33476246.44,3063428.543
C,3580,33473964.47,3063357.182
C,3581,33468284.22,3063331.502
C,3582,33467756.07,3063700.289
F,3583,33462316.9,3063533.538
B,3584,33472699.42,3063779.318
F,3585,33476527.45,3063735.403
C,3586,33468550.35,3063590.506
H,3587,33471235.5,3063963.252
C,3588,33474681.56,3063721.264
C,3589,33473776.64,3064067.509
E,3590,33463518.91,3063727.662
B,3591,33472214.27,3063972.434
C,3592,33469439.23,3063654.755
B,3593,33473081.33,3063958.075
H,3594,33471285.27,3064045.993
E,3595,33466811.04,3063869.185
I,3596,33470718.99,3063869.504
I,3597,33470231.91,3063875.512
B,3598,33471593.36,3064080.549
C,3599,33468861.41,3063761.474
C,3600,33475279.57,3064043.89
F,3601,33467242.38,3064107.787
C,3602,33473245.39,3064212.448
C,3603,33469114.58,3064100.519
E,3604,33466017.32,3064121.747
E,3605,33462899.95,3064031.889
H,3606,33471481.19,3064318.003
E,3607,33477027.56,3064252.658
F,3608,33476561.94,3064149.945
C,3609,33475872.2,3063954.738
C,3610,33474124.83,3063869.412
E,3611,33465266.01,3064245.968
F,3612,33462312.38,3064171.209
C,3613,33473649.94,3064328.035
I,3614,33470103.59,3064288.52
H,3615,33471068.56,3064383.899
C,3616,33467781.41,3064175.079
B,3617,33472055.62,3064178.213
B,3618,33472733.03,3064411.493
B,3619,33473184.99,3064521.894
I,3620,33468176.97,3064357.464
E,3621,33463257,3064291.322
B,3622,33472453.24,3064393.109
I,3623,33468657.86,3064536.786
C,3624,33474610.64,3064480.796
I,3625,33469366.16,3064505.735
C,3626,33469773.82,3064595.424
H,3627,33470815.52,3064763.726
C,3628,33475238.88,3064559.918
F,3629,33467572.15,3064628.038
E,3630,33463350.11,3064506.288
C,3631,33475766.24,3064539.701
B,3632,33471328.81,3064667.765
B,3633,33473340,3064729.692
E,3634,33464287.02,3064770.526
C,3635,33472265.17,3064958.9
C,3636,33465954.2,3064636.312
F,3637,33466449.99,3064653.017
E,3638,33465338.56,3064814.911
E,3639,33477327.25,3064734.882
C,3640,33473483.74,3064886.866
B,3641,33471567.87,3064958.756
F,3642,33466766.05,3064647.116
B,3643,33471949.65,3064693.546
E,3644,33464746.11,3064629.826
F,3645,33462288.43,3064746.351
I,3646,33468935.66,3064897.763
A,3647,33470091.84,3065001.777
C,3648,33474097.94,3064967.206
C,3649,33475828.28,3064942.99
C,3650,33476128.62,3065005.993
B,3651,33471325.44,3065164.971
F,3652,33467332.86,3064870.021
I,3653,33469573.03,3065013.514
I,3654,33468624.41,3065101.239
F,3655,33477003.61,3065034.475
F,3656,33467957.13,3065099.718
E,3657,33464560.69,3065196.882
F,3658,33476451.85,3065003.252
C,3659,33468539.29,3065393.567
C,3660,33473517.75,3065214.191
E,3661,33463807.74,3064963.997
F,3662,33463168.57,3065020.133
F,3663,33475376.63,3065278.47
C,3664,33474291.72,3065231.253
B,3665,33471375.03,3065412.1
B,3666,33471020.57,3065385.599
F,3667,33474871.85,3065132.825
C,3668,33467224.57,3065213.486
F,3669,33462092.35,3065293.586
F,3670,33476423.12,3065499.859
C,3671,33465522.91,3065372.131
F,3672,33475883.28,3065509.288
C,3673,33468277.47,3065636.481
C,3674,33465870.64,3065209.262
C,3675,33472138.88,3065489.849
C,3676,33472750.79,3065404.889
C,3677,33473208.93,3065486.171
C,3678,33471483.6,3065667.238
A,3679,33469909.01,3065489.952
C,3680,33467589.32,3065594.702
C,3681,33467034.71,3065357.898
C,3682,33473664.03,3065594.039
E,3683,33464732.13,3065608.89
C,3684,33466297.95,3065326.05
C,3685,33462674.52,3065442.322
C,3686,33474501.91,3065612.481
C,3687,33475436.7,3065794.575
F,3688,33475007.71,3065692.268
C,3689,33468596.9,3065783.408
E,3690,33476869.43,3065659.298
F,3691,33463303.7,3065507.147
C,3692,33465478.41,3065743.919
I,3693,33470087.15,3065707.696
I,3694,33468926.7,3065899.703
C,3695,33472330.42,3065952.457
C,3696,33473226.74,3065970.978
C,3697,33472805.38,3065985.586
C,3698,33470928.82,3065842.677
C,3699,33466773.44,3065727.843
B,3700,33470111.7,3066133.712
C,3701,33473870.18,3065889.546
F,3702,33476221.17,3065909.929
E,3703,33464842.89,3066031.422
C,3704,33467705.05,3065937.902
C,3705,33471899.18,3066044.495
C,3706,33471430.32,3066070.202
C,3707,33474119.27,3065999.652
F,3708,33461914.77,3065905.561
I,3709,33469624.31,3065836.315
C,3710,33466070.15,3066083.467
C,3711,33462462.84,3066221.171
C,3712,33473254.66,3066287.639
C,3713,33462733.75,3066044.929
E,3714,33477498.53,3065967.263
I,3715,33472989.42,3066421.988
E,3716,33477870.82,3066181.155
F,3717,33465523.5,3066313.421
F,3718,33475607.48,3066234.815
C,3719,33467270.17,3066215.206
E,3720,33476595.9,3066233.433
E,3721,33464104.44,3065941.161
C,3722,33474409.7,3066290.61
B,3723,33471594.61,3066613.398
A,3724,33471147.37,3066424.455
F,3725,33463687.73,3066170.629
I,3726,33469896.84,3066397.052
B,3727,33471843.12,3066474.752
F,3728,33474870.82,3066279.309
I,3729,33472324.8,3066423.242
E,3730,33464989.81,3066503.77
C,3731,33462697.05,3066610.269
E,3732,33478076.91,3066488.932
I,3733,33469370.87,3066326.937
I,3734,33472714.4,3066525.176
H,3735,33470654.21,3066439.594
C,3736,33466985.78,3066519.684
I,3737,33473600.26,3066604.738
I,3738,33474103.31,3066508.417
C,3739,33467743.69,3066398.472
C,3740,33468259.03,3066273.766
C,3741,33475042.06,3066663.078
C,3742,33470799.79,3066496.403
C,3743,33463221.98,3066365.762
I,3744,33469086.42,3066466.1
B,3745,33470071.55,3066840.181
C,3746,33472889.29,3066879.577
F,3747,33461766.08,3066572.969
H,3748,33473083.98,3066823.541
I,3749,33473284.34,3066780.343
C,3750,33468023.25,3066688.524
E,3751,33477442.23,3066686.344
C,3752,33469924.93,3066752.453
B,3753,33471038.47,3066710.206
I,3754,33468613.92,3066623.602
E,3756,33478762.04,3066527.16
E,3757,33476783.34,3066655.94
F,3758,33475519.72,3066784.067
C,3759,33466327.96,3066621.762
E,3760,33479170.47,3066893.041
E,3761,33477904.96,3066903.061
A,3762,33470896.08,3067061.59
I,3763,33472163.05,3066847.449
G,3764,33466644.66,3066795.652
H,3765,33470209.79,3067242.649
B,3766,33471159.24,3067169.317
F,3767,33464964.35,3066915.243
F,3768,33465833.05,3066852.506
C,3769,33466967.38,3066968.004
C,3770,33466396.23,3067089.523
I,3771,33472690.25,3067002.485
C,3772,33467346.58,3066952.837
C,3773,33471471.72,3066975.727
I,3774,33474123.07,3067058.31
F,3775,33475941.12,3067021.136
F,3776,33475428.55,3067166.236
I,3777,33469794.06,3067188.194
E,3778,33479771.57,3067149.693
B,3779,33471764.8,3067102.589
H,3780,33470482.66,3067399.235
F,3781,33477509.18,3067218.467
F,3782,33476978.4,3067235.806
F,3783,33476396.72,3067261.629
E,3784,33478379.46,3066894.507
H,3785,33473435.06,3067416.841
A,3786,33468893.65,3067371.79
I,3787,33469219.55,3067123.924
C,3788,33462813.02,3067013.533
A,3789,33468255.01,3067266.994
E,3790,33478889.02,3067305.878
C,3791,33467687.8,3067285.381
I,3792,33474238.64,3067418.775
C,3793,33465378.23,3067346.847
F,3794,33463957.42,3067061.737
C,3795,33471483.69,3067473.931
E,3796,33479466.5,3067440.909
C,3797,33462378.87,3067089.75
I,3798,33472988.8,3067361.281
C,3799,33473646.25,3067575.734
I,3800,33473603.03,3067245.384
F,3801,33477623.42,3067478.18
C,3802,33462410.11,3067501.814
I,3803,33474923.02,3067519.308
C,3804,33474663.45,3067261.464
E,3805,33480229.14,3067457.138
B,3806,33471053.23,3067498.248
G,3807,33463360.28,3067252.222
B,3808,33472261.14,3067457.029
H,3809,33470223.67,3067723.021
B,3810,33472566.89,3067527.458
I,3811,33473546.98,3067739.703
I,3812,33473042.91,3067689.417
A,3813,33470946.3,3067659.093
I,3814,33469141.11,3067610.424
F,3815,33464500.46,3067329.287
F,3816,33478585.55,3067653.457
F,3817,33478096.79,3067679.126
C,3818,33475736.09,3067624.437
B,3819,33470671.18,3067749.916
C,3820,33471762.55,3067806.206
G,3821,33465682.87,3067610.123
F,3822,33461758.81,3067376.44
C,3823,33474707.52,3067870.845
C,3824,33472162.99,3067817.215
C,3825,33466431.81,3067622.37
C,3826,33462623.78,3067876.671
I,3827,33468725.87,3067779.458
B,3828,33470179.85,3067949.868
F,3829,33476236.53,3067809.014
F,3830,33476696.82,3067697.631
I,3831,33474096.73,3067912.174
C,3832,33467092.56,3067719.125
C,3833,33467478.81,3067736.394
C,3834,33476952.82,3067859.372
I,3835,33468429.33,3067883.089
G,3836,33465337.32,3067832.74
F,3837,33478848.91,3067869.295
B,3838,33473534.24,3068044.918
C,3839,33464930.44,3067920.091
H,3840,33470839.24,3068266.146
C,3841,33466398.51,3068015.165
B,3842,33471821.84,3068110.493
C,3843,33475483.34,3067920.618
C,3844,33466725.98,3067760.488
C,3845,33463468.13,3067876.301
B,3846,33470156.49,3068211.969
B,3847,33472687.1,3068011.592
B,3848,33468386.31,3068136.576
C,3849,33477217.2,3067993.556
E,3850,33480027.39,3067904.995
G,3851,33465834.37,3067981.451
G,3852,33465313.18,3068201.928
F,3853,33479536.4,3068011.663
C,3854,33475055.64,3068120.314
B,3855,33470022.31,3068328.773
H,3856,33468085.59,3068111.139
F,3857,33464132.46,3067930.923
B,3858,33473849.19,3068251.61
B,3859,33471415.99,3068212.602
B,3860,33470896.86,3068326.466
I,3861,33468144.09,3067984.245
F,3862,33479117.41,3068166.128
C,3863,33476187.19,3068283.946
C,3864,33462583.25,3068237.46
H,3865,33469560.71,3068500.202
I,3866,33468182.22,3068530.457
C,3867,33475474.43,3068354.429
I,3868,33474192.85,3068293.213
B,3869,33462017.75,3068367.086
B,3870,33472924.22,3068266.291
G,3871,33466029.11,3068225.576
F,3872,33477953.95,3068289.138
I,3873,33467035.84,3068370.478
C,3874,33477591.64,3068257.421
C,3875,33463597.95,3068321.381
C,3876,33475910.71,3068572.491
C,3877,33477167.86,3068402.097
B,3878,33467817.76,3068283.739
C,3879,33466612.77,3068514.396
E,3880,33478845.91,3068466.002
C,3881,33471729.66,3068586.012
I,3882,33474650.69,3068434.116
B,3883,33462339.04,3068663.831
B,3884,33469667.71,3068534.639
B,3885,33473256.39,3068473.049
C,3886,33476585.75,3068610.646
B,3887,33467372.43,3068337.628
F,3888,33464623.02,3068291.579
B,3889,33468713.95,3068836.1
B,3890,33473750.39,3068649.573
G,3891,33465561.29,3068615.012
C,3892,33466811.75,3068816.745
C,3893,33465380.15,3068861.203
F,3894,33474174.13,3068755.739
B,3895,33462652.23,3068783.787
I,3896,33475280.81,3068778.967
A,3897,33470484.26,3068672.756
F,3898,33474024.93,3068957.502
F,3899,33473421.74,3068832.605
C,3900,33464918.7,3068706.792
H,3901,33468543.36,3069041.37
B,3902,33467399.17,3068856.184
A,3903,33470057.39,3068798.503
E,3904,33479334.68,3068879.504
C,3905,33463815.49,3068739.68
F,3906,33478521.27,3068703.949
C,3907,33472384.58,3068764.664
B,3908,33469603.95,3068873.359
B,3909,33469029.08,3068978.495
G,3910,33466134.88,3068793.223
F,3911,33477684.67,3068918.411
C,3912,33476790.3,3069029.194
I,3913,33475791.15,3069040.369
B,3914,33474791.42,3069111.054
C,3915,33470987.3,3068923.438
B,3916,33475273.23,3069096.275
F,3917,33473689.47,3069180.99
B,3918,33462785.04,3069004.456
E,3920,33479642.22,3069187.357
F,3921,33474483.16,3069221.49
C,3922,33471512.97,3069118.982
B,3923,33470347.09,3069316.71
E,3924,33480079.18,3068925.458
B,3925,33468875.09,3069281.18
D,3926,33480479.53,3068938.783
E,3927,33473079.6,3069153.369
C,3928,33472086.82,3069277.905
I,3929,33476349.25,3069299.732
C,3930,33464146.21,3068949.483
B,3931,33466918.86,3069181.367
C,3932,33464370.16,3069222.89
B,3933,33462905.31,3069290.187
C,3934,33465501.73,3069213.3
F,3935,33462011.9,3069177.772
F,3936,33478363.48,3069439.946
E,3937,33473696.4,3069498.746
D,3938,33483591.5,3069426.589
B,3939,33475835.35,3069494.892
B,3940,33468455.89,3069527.151
B,3941,33465684.94,3069486.974
C,3942,33466527.36,3069302.477
B,3943,33469653.83,3069608.515
F,3944,33478850.06,3069423.671
C,3945,33472555.55,3069410.773
B,3946,33466179.09,3069619.014
G,3947,33461669.86,3069427.674
C,3948,33471151.84,3069595.662
B,3949,33468014.39,3069656.641
B,3950,33469229.03,3069690.74
C,3951,33464367.14,3069675.288
B,3952,33466544.56,3069780.083
J,3953,33484062.52,3069474.506
B,3954,33470195.75,3069618.883
F,3955,33474311.08,3069504.62
B,3956,33468716.7,3069722.483
B,3957,33466266.62,3069862.164
B,3958,33463556.17,3069595.796
G,3959,33461891.53,3069691.553
F,3960,33478762.43,3069790.065
F,3961,33475495.79,3069792.139
D,3962,33481147.68,3069753.304
C,3963,33465448.96,3070003.165
E,3964,33479521.35,3069693.944
B,3965,33462192.11,3069949.056
